L1,L2,L3,R1,R2,R3,D1,1X,1Y,1Z,2X,2Y,2Z
0,0,-18,-24,-3,3,8191.0,953.0,-280.0,107.0,953.0,-154.0,165.0
0,0,-18,-22,-2,0,8191.0,1073.0,-212.0,68.0,854.0,-220.0,287.0
0,0,-18,-22,-2,6,8191.0,935.0,-505.0,476.0,957.0,-35.0,269.0
0,0,-17,-18,-3,-1,8191.0,611.0,-16.0,534.0,587.0,45.0,-104.0
0,0,-17,15,-1,-5,8191.0,555.0,238.0,872.0,1305.0,18.0,-38.0
0,0,12,45,11,-5,8191.0,1604.0,-584.0,39.0,1338.0,-270.0,-12.0
0,0,76,-13,0,-5,1046.0,447.0,-84.0,-245.0,774.0,-284.0,540.0
0,0,87,-28,-2,-5,1050.0,464.0,-225.0,149.0,967.0,-228.0,414.0
1,0,77,-29,-2,-5,1041.0,825.0,-328.0,767.0,813.0,-328.0,370.0
2,0,71,-30,-3,-5,8191.0,541.0,-331.0,752.0,766.0,-278.0,266.0
15,7,4,-30,-2,-5,313.0,341.0,-273.0,344.0,711.0,-177.0,-12.0
74,22,-16,-29,-2,-6,313.0,1088.0,-108.0,355.0,1304.0,-513.0,-151.0
19,35,-16,-29,-2,0,313.0,-73.0,-516.0,-9.0,909.0,-140.0,316.0
0,1,-18,-25,-2,5,8191.0,736.0,-209.0,331.0,939.0,-233.0,239.0
0,0,-19,-23,-2,1,8191.0,845.0,-52.0,384.0,801.0,-335.0,373.0
0,0,-17,-20,-2,2,8191.0,864.0,-479.0,278.0,941.0,-44.0,316.0
0,0,-18,-19,-2,0,8191.0,870.0,-194.0,16.0,551.0,-60.0,-112.0
0,0,3,7,-1,-4,8191.0,1541.0,-743.0,879.0,1278.0,-89.0,133.0
0,0,41,16,8,-5,8191.0,1776.0,-581.0,-400.0,1208.0,-581.0,140.0
1,0,80,-29,-2,-5,1015.0,1082.0,-285.0,562.0,706.0,-176.0,325.0
0,0,82,-29,-3,-5,1104.0,597.0,-513.0,1082.0,894.0,-125.0,354.0
3,0,80,-30,-3,-5,1007.0,598.0,-443.0,764.0,853.0,-349.0,216.0
6,0,49,-30,-2,-6,172.0,722.0,-193.0,653.0,574.0,-257.0,179.0
38,9,-14,-29,-2,-5,172.0,645.0,-327.0,591.0,995.0,-427.0,38.0
62,26,-16,-30,-2,-5,172.0,756.0,-250.0,190.0,1297.0,-300.0,-111.0
9,6,-17,-22,-2,3,172.0,824.0,-483.0,191.0,1079.0,-314.0,415.0
0,0,-17,-24,-2,1,172.0,795.0,-416.0,83.0,847.0,-82.0,170.0
0,0,-18,-20,-2,-1,172.0,998.0,-198.0,86.0,924.0,-37.0,328.0
0,0,-17,-18,-2,1,172.0,935.0,-248.0,179.0,868.0,71.0,335.0
0,0,-17,-28,-2,10,172.0,1084.0,-165.0,245.0,878.0,49.0,245.0
0,0,-17,-24,-2,0,155.0,669.0,-619.0,924.0,853.0,-175.0,82.0
0,0,-12,13,0,-5,155.0,618.0,-373.0,1689.0,1670.0,-214.0,-42.0
0,0,37,9,9,-5,896.0,1119.0,-661.0,-439.0,787.0,-82.0,267.0
0,0,79,-27,-1,-5,1010.0,1352.0,-280.0,59.0,842.0,-290.0,579.0
0,0,98,-29,-2,-5,989.0,934.0,-454.0,1137.0,826.0,-253.0,299.0
0,0,110,-30,-2,-4,8191.0,589.0,-344.0,989.0,813.0,-292.0,223.0
0,0,85,-30,-2,-5,137.0,254.0,-320.0,306.0,609.0,-126.0,-93.0
33,14,-5,-30,-3,-5,8191.0,878.0,-580.0,855.0,1425.0,-509.0,-140.0
28,26,-15,-29,-3,-5,8191.0,2906.0,-1000.0,-292.0,1315.0,-439.0,88.0
0,0,-17,-23,-2,2,8191.0,786.0,-380.0,82.0,755.0,39.0,567.0
0,0,-17,-24,-3,5,8191.0,1004.0,-252.0,203.0,959.0,-158.0,217.0
0,0,-18,-21,-4,5,8191.0,856.0,-212.0,156.0,939.0,-106.0,290.0
0,0,-16,-23,-2,5,8191.0,963.0,-276.0,380.0,884.0,-41.0,380.0
0,0,-16,-26,-3,3,8191.0,668.0,-340.0,129.0,447.0,-7.0,-184.0
0,0,-15,9,0,-5,8191.0,1293.0,-653.0,1286.0,1563.0,-16.0,-45.0
0,0,25,40,8,-5,919.0,1647.0,-543.0,-21.0,1073.0,-101.0,56.0
0,0,98,-20,0,-5,984.0,640.0,-189.0,-262.0,700.0,-255.0,452.0
0,0,103,-28,-1,-5,1018.0,410.0,-231.0,296.0,944.0,-236.0,353.0
1,0,107,-29,-2,-5,1005.0,521.0,-363.0,916.0,853.0,-431.0,211.0
2,0,100,-29,-3,-5,8191.0,510.0,-381.0,654.0,743.0,-265.0,89.0
12,5,18,-29,-3,-5,8191.0,725.0,-396.0,550.0,780.0,-353.0,-3.0
72,28,-14,-30,-3,-5,8191.0,1165.0,-240.0,295.0,1508.0,-333.0,-186.0
24,34,-16,-28,-3,-1,8191.0,108.0,-136.0,295.0,893.0,-441.0,484.0
0,0,-18,-22,-3,3,8191.0,1060.0,-417.0,147.0,872.0,-254.0,251.0
0,0,-18,-23,-3,2,8191.0,933.0,60.0,184.0,736.0,-173.0,234.0
0,0,-18,-28,-3,8,8191.0,875.0,-473.0,452.0,943.0,-176.0,273.0
0,0,-17,-27,-3,6,8191.0,1122.0,-312.0,-79.0,820.0,-20.0,230.0
0,0,-17,-15,-2,-5,281.0,-8.0,47.0,1229.0,1060.0,-175.0,31.0
0,0,9,33,4,-5,281.0,2231.0,-547.0,270.0,1598.0,-369.0,46.0
0,0,67,1,7,-4,966.0,1034.0,-482.0,-487.0,923.0,-171.0,469.0
1,0,88,-28,-2,-5,1027.0,-267.0,325.0,621.0,964.0,-198.0,342.0
1,0,84,-29,-2,-5,987.0,456.0,-294.0,232.0,797.0,-217.0,387.0
2,0,82,-29,-3,-5,8191.0,700.0,-504.0,825.0,798.0,-306.0,270.0
4,1,58,-29,-3,-5,132.0,596.0,-740.0,480.0,542.0,-127.0,16.0
50,18,-14,-29,-3,-5,132.0,645.0,-233.0,690.0,1308.0,-640.0,-56.0
25,34,-16,-30,-2,-5,132.0,2223.0,-1136.0,139.0,1200.0,-346.0,112.0
1,0,-18,-19,-2,0,132.0,727.0,-395.0,269.0,849.0,16.0,657.0
0,0,-19,-19,-3,0,132.0,1038.0,-292.0,183.0,1000.0,-275.0,251.0
0,0,-18,-21,-2,1,132.0,997.0,-195.0,287.0,935.0,-148.0,295.0
0,0,-17,-22,-3,3,132.0,1120.0,-538.0,207.0,900.0,-125.0,363.0
0,0,-17,-19,-3,-5,122.0,140.0,-38.0,986.0,482.0,-9.0,-155.0
0,0,0,44,4,-5,122.0,1819.0,-856.0,999.0,1552.0,-165.0,-13.0
0,0,22,23,15,-5,8191.0,1445.0,-611.0,-615.0,882.0,-56.0,405.0
2,0,65,-28,-1,-5,1002.0,621.0,-230.0,825.0,926.0,-210.0,424.0
0,0,74,-29,-2,-5,1067.0,562.0,-474.0,617.0,778.0,-99.0,389.0
0,0,91,-29,-2,-5,8191.0,471.0,-487.0,682.0,794.0,-353.0,282.0
1,0,101,-29,-3,-5,170.0,604.0,-371.0,686.0,689.0,-155.0,124.0
19,10,-2,-30,-3,-5,170.0,724.0,-234.0,423.0,1056.0,-297.0,39.0
66,26,-15,-30,-2,-5,170.0,-110.0,371.0,1263.0,1330.0,-255.0,-171.0
7,6,-17,-20,-2,0,170.0,1728.0,34.0,612.0,936.0,-216.0,453.0
0,0,-18,-19,-2,1,170.0,883.0,-177.0,86.0,827.0,-155.0,291.0
0,0,-18,-24,-3,4,170.0,975.0,-481.0,95.0,813.0,-280.0,316.0
0,0,-17,-23,-3,7,170.0,915.0,-308.0,137.0,940.0,-93.0,266.0
0,0,-16,-28,-2,6,170.0,1034.0,-336.0,-119.0,717.0,-61.0,188.0
0,0,-17,-18,-2,-5,170.0,248.0,223.0,1566.0,1058.0,-135.0,36.0
0,0,20,28,3,-5,8191.0,2174.0,-729.0,123.0,1240.0,-585.0,111.0
0,0,58,-9,2,-5,8191.0,420.0,-163.0,-75.0,699.0,-202.0,381.0
0,0,82,-29,-3,-4,8191.0,0.0,-373.0,-184.0,956.0,-206.0,365.0
0,0,84,-30,-2,-5,1029.0,724.0,-413.0,645.0,838.0,-285.0,269.0
2,0,87,-30,-3,-5,1029.0,478.0,-430.0,787.0,770.0,-159.0,113.0
21,6,-2,-29,-3,-5,1029.0,559.0,-434.0,663.0,871.0,-282.0,21.0
45,23,-16,-29,-3,-5,1029.0,997.0,-406.0,1169.0,1122.0,-274.0,-218.0
8,4,-16,-22,-2,0,1029.0,1712.0,-253.0,840.0,1125.0,-300.0,575.0
0,0,-17,-19,-4,4,1029.0,891.0,-355.0,235.0,980.0,-147.0,324.0
0,0,-18,-22,-2,3,1029.0,960.0,-250.0,229.0,888.0,-188.0,281.0
0,0,-17,-20,-2,3,1029.0,1159.0,-283.0,-106.0,833.0,-70.0,346.0
0,0,-15,-16,-2,-5,142.0,-115.0,-114.0,1354.0,811.0,-116.0,-117.0
0,0,-12,31,3,-5,8191.0,1978.0,-519.0,665.0,1617.0,-87.0,53.0
0,0,50,11,13,-5,8191.0,1261.0,-642.0,-751.0,940.0,-207.0,411.0
0,0,86,-28,-2,-5,8191.0,536.0,-244.0,803.0,820.0,-315.0,326.0
0,0,97,-30,-2,-5,1013.0,760.0,-368.0,767.0,824.0,-243.0,269.0
0,0,107,-29,-2,-5,8191.0,443.0,-568.0,582.0,843.0,-200.0,188.0
12,2,16,-29,-3,-5,8191.0,301.0,-555.0,703.0,901.0,-310.0,-2.0
63,20,-15,-30,-3,-5,8191.0,1940.0,-1097.0,-190.0,1268.0,-537.0,41.0
9,18,-17,-24,-3,0,8191.0,917.0,-351.0,94.0,901.0,-219.0,472.0
0,0,-17,-25,-2,8,8191.0,851.0,-262.0,327.0,950.0,-202.0,284.0
0,0,-18,-26,-2,4,8191.0,904.0,-216.0,319.0,818.0,-184.0,255.0
0,0,-17,-24,-3,5,8191.0,789.0,-277.0,425.0,948.0,-149.0,356.0
0,0,-16,-24,-2,4,8191.0,984.0,-329.0,79.0,701.0,39.0,121.0
0,0,-17,-8,-3,-5,8191.0,1023.0,72.0,1062.0,924.0,-314.0,91.0
0,0,3,29,4,-5,8191.0,1919.0,-649.0,245.0,1589.0,-577.0,172.0
0,0,66,-4,6,-5,8191.0,737.0,-281.0,-75.0,898.0,-18.0,549.0
1,0,65,-29,-3,-5,8191.0,-149.0,-146.0,197.0,836.0,-176.0,418.0
0,0,75,-29,-3,-5,984.0,457.0,-481.0,534.0,893.0,-268.0,339.0
0,0,101,-29,-3,-5,8191.0,631.0,-286.0,800.0,852.0,-278.0,259.0
4,2,40,-29,-3,-4,8191.0,494.0,-840.0,361.0,763.0,-202.0,40.0
54,17,-15,-31,-2,-5,8191.0,452.0,-101.0,696.0,1315.0,-553.0,-50.0
16,27,-17,-28,-3,-2,8191.0,-6.0,-516.0,1026.0,1036.0,-12.0,306.0
0,0,-17,-19,-3,4,8191.0,1001.0,-264.0,209.0,898.0,-211.0,305.0
0,0,-18,-20,-2,2,8191.0,937.0,-331.0,57.0,772.0,-247.0,278.0
0,0,-17,-20,-2,1,8191.0,718.0,-236.0,323.0,903.0,13.0,340.0
0,0,-16,-19,-2,2,8191.0,926.0,-305.0,105.0,893.0,-40.0,369.0
0,0,-17,-23,-3,3,102.0,231.0,153.0,809.0,418.0,-110.0,-174.0
0,0,-11,0,-1,-4,102.0,644.0,-329.0,1058.0,1376.0,94.0,110.0
0,0,29,28,6,-5,102.0,1937.0,-585.0,56.0,1292.0,-620.0,147.0
1,0,54,-18,0,-5,937.0,67.0,34.0,171.0,615.0,-289.0,554.0
3,0,45,-29,-2,-5,991.0,360.0,-436.0,113.0,865.0,-184.0,343.0
4,0,50,-29,-2,-5,8191.0,672.0,-452.0,810.0,786.0,-301.0,335.0
3,0,72,-30,-2,-5,202.0,436.0,-182.0,618.0,737.0,-192.0,123.0
16,5,9,-29,-3,-5,202.0,896.0,-558.0,708.0,904.0,-78.0,63.0
66,19,-15,-29,-3,-4,202.0,78.0,-55.0,687.0,1105.0,-437.0,-153.0
9,5,-17,-21,-3,0,8191.0,479.0,-410.0,138.0,1008.0,20.0,414.0
0,1,-17,-24,-2,5,8191.0,901.0,-327.0,259.0,876.0,-183.0,238.0
0,0,-18,-23,-2,2,8191.0,975.0,-246.0,152.0,823.0,-82.0,343.0
0,0,-17,-22,-2,7,8191.0,1033.0,-310.0,213.0,934.0,-12.0,385.0
0,0,-17,-22,-2,4,8191.0,1075.0,-250.0,41.0,697.0,52.0,228.0
0,0,-16,-5,-2,-5,8191.0,463.0,-131.0,982.0,1224.0,-148.0,25.0
0,0,-1,36,7,-4,8191.0,1853.0,-348.0,613.0,1614.0,-323.0,136.0
0,0,49,5,11,-5,1006.0,842.0,-506.0,-579.0,955.0,-17.0,546.0
0,0,83,-28,-2,-5,1049.0,203.0,-234.0,203.0,990.0,-121.0,434.0
0,0,84,-29,-3,-5,1009.0,384.0,-252.0,635.0,766.0,-342.0,407.0
2,0,83,-29,-3,-4,8191.0,703.0,-295.0,953.0,804.0,-261.0,265.0
2,0,90,-29,-3,-5,124.0,629.0,-424.0,314.0,603.0,-22.0,19.0
34,13,-8,-30,-2,-5,124.0,628.0,-414.0,25.0,1276.0,-451.0,-27.0
55,29,-15,-30,-3,-5,8191.0,2788.0,-642.0,-492.0,1152.0,-618.0,410.0
2,1,-17,-21,-2,1,8191.0,863.0,-312.0,-53.0,848.0,17.0,530.0
0,0,-18,-24,-3,3,8191.0,929.0,-360.0,188.0,975.0,-243.0,169.0
0,0,-18,-27,-3,6,8191.0,981.0,-196.0,274.0,1032.0,-95.0,238.0
0,0,-18,-22,-2,4,8191.0,901.0,-105.0,436.0,969.0,-180.0,297.0
0,0,-17,-18,-2,-1,8191.0,961.0,-305.0,198.0,845.0,-99.0,311.0
0,0,-16,-13,-2,-5,118.0,-234.0,58.0,640.0,608.0,-142.0,31.0
0,0,-5,48,7,-5,8191.0,1865.0,-420.0,633.0,1621.0,-187.0,178.0
0,0,46,13,16,-5,8191.0,1402.0,-681.0,-389.0,838.0,-194.0,496.0
0,0,103,-26,-2,-5,1057.0,585.0,-350.0,696.0,933.0,-229.0,334.0
0,0,103,-30,-2,-5,1033.0,225.0,-555.0,641.0,899.0,-74.0,360.0
1,0,100,-29,-2,-5,1038.0,480.0,-329.0,657.0,895.0,-333.0,332.0
0,0,112,-29,-3,-5,8191.0,664.0,-402.0,807.0,746.0,-305.0,180.0
5,1,33,-30,-3,-5,303.0,547.0,-451.0,600.0,852.0,-222.0,0.0
57,24,-14,-30,-3,-4,8191.0,867.0,-62.0,623.0,1428.0,-437.0,3.0
19,32,-17,-28,-3,-4,8191.0,-160.0,-192.0,48.0,931.0,-494.0,146.0
0,0,-18,-20,-3,0,8191.0,1026.0,-209.0,113.0,740.0,-34.0,448.0
0,0,-18,-20,-2,1,8191.0,881.0,-468.0,85.0,964.0,-193.0,313.0
0,0,-18,-19,-2,-1,8191.0,948.0,-135.0,191.0,918.0,-167.0,261.0
0,0,-17,-17,-2,-2,8191.0,999.0,-397.0,280.0,922.0,-95.0,450.0
0,0,-17,-20,-2,0,8191.0,810.0,-429.0,449.0,544.0,-77.0,127.0
0,-1,-16,6,0,-5,8191.0,1121.0,-441.0,1410.0,1411.0,106.0,18.0
0,0,7,41,8,-5,8191.0,1852.0,-656.0,245.0,1347.0,-515.0,199.0
0,0,53,-2,6,-5,1015.0,519.0,-276.0,-750.0,749.0,-196.0,605.0
0,0,74,-28,-2,-5,1117.0,368.0,-228.0,220.0,833.0,-261.0,587.0
1,0,71,-29,-2,-5,1008.0,565.0,-82.0,833.0,854.0,-283.0,340.0
5,1,51,-30,-3,-5,1008.0,494.0,-258.0,1013.0,729.0,-290.0,311.0
5,4,52,-30,-3,-4,129.0,651.0,-186.0,327.0,621.0,-106.0,166.0
41,16,-14,-30,-3,-5,129.0,844.0,-353.0,513.0,1051.0,-442.0,32.0
44,35,-17,-29,-3,-5,129.0,3448.0,-990.0,-690.0,1522.0,-771.0,448.0
4,1,-18,-23,-2,2,129.0,729.0,-308.0,379.0,844.0,16.0,480.0
0,0,-18,-22,-3,0,129.0,1016.0,-273.0,326.0,867.0,-276.0,332.0
0,0,-18,-18,-3,-2,129.0,1006.0,-241.0,25.0,910.0,-210.0,411.0
0,0,-17,-17,-3,-3,129.0,916.0,-373.0,-146.0,834.0,-64.0,283.0
0,0,-17,-23,-2,0,145.0,261.0,3.0,1367.0,515.0,6.0,-267.0
0,0,-5,-7,-2,-3,145.0,846.0,67.0,944.0,1638.0,-120.0,85.0
0,0,47,26,2,-4,145.0,2118.0,-781.0,-55.0,1211.0,-385.0,214.0
0,0,71,-15,1,-5,981.0,175.0,44.0,-60.0,570.0,-342.0,401.0
0,0,90,-29,-3,-5,1095.0,-8.0,-164.0,-170.0,843.0,-288.0,383.0
0,0,109,-30,-2,-5,1055.0,619.0,-407.0,589.0,841.0,-314.0,329.0
0,0,123,-30,-2,-5,8191.0,643.0,-380.0,1017.0,842.0,-352.0,202.0
3,0,64,-29,-3,-5,192.0,448.0,-557.0,393.0,590.0,-268.0,0.0
40,15,-13,-29,-3,-5,192.0,610.0,-457.0,771.0,1176.0,-426.0,-56.0
25,37,-17,-30,-3,-4,192.0,1634.0,-739.0,508.0,1475.0,-298.0,131.0
1,1,-18,-21,-3,1,8191.0,1156.0,-433.0,229.0,681.0,-131.0,576.0
0,0,-18,-19,-2,1,8191.0,893.0,-180.0,406.0,925.0,-230.0,267.0
0,0,-19,-16,-3,-3,8191.0,964.0,-164.0,22.0,908.0,-218.0,342.0
0,0,-17,-15,-3,-3,8191.0,924.0,-284.0,58.0,822.0,-195.0,328.0
0,0,-17,-19,-2,0,99.0,370.0,-393.0,958.0,429.0,-105.0,-258.0
0,0,-9,12,0,-5,99.0,438.0,-246.0,1274.0,1507.0,-51.0,-15.0
0,0,34,30,11,-4,951.0,1427.0,-620.0,-320.0,939.0,-203.0,190.0
0,0,83,-27,-1,-5,1001.0,1238.0,-337.0,7.0,676.0,-274.0,507.0
0,0,84,-30,-2,-6,1010.0,520.0,-374.0,904.0,956.0,-154.0,409.0
1,0,69,-30,-2,-5,997.0,345.0,-367.0,927.0,777.0,-352.0,312.0
1,1,80,-29,-3,-5,8191.0,608.0,-475.0,641.0,859.0,-325.0,221.0
0,1,99,-29,-3,-4,136.0,158.0,-625.0,165.0,751.0,41.0,35.0
18,8,1,-30,-2,-5,136.0,703.0,-216.0,847.0,1119.0,-283.0,61.0
71,25,-15,-29,-3,-5,136.0,76.0,-307.0,334.0,1285.0,-428.0,55.0
10,11,-17,-20,-2,-2,136.0,1195.0,279.0,483.0,873.0,-480.0,377.0
0,0,-17,-18,-2,3,136.0,933.0,-315.0,298.0,1058.0,-195.0,316.0
0,0,-17,-21,-3,4,136.0,1073.0,-361.0,68.0,898.0,-213.0,299.0
0,0,-18,-18,-2,1,136.0,995.0,-276.0,212.0,935.0,-50.0,345.0
0,0,-16,-18,-3,0,136.0,1083.0,-343.0,3.0,858.0,-34.0,358.0
0,0,-17,-18,-2,-1,190.0,-701.0,337.0,325.0,476.0,-209.0,81.0
0,0,-11,24,2,-5,190.0,870.0,-90.0,1617.0,1558.0,-168.0,21.0
0,0,13,21,15,-5,963.0,1670.0,-862.0,-507.0,974.0,214.0,389.0
0,0,67,-26,-1,-5,998.0,1296.0,-675.0,226.0,919.0,-243.0,579.0
1,0,56,-29,-2,-5,1011.0,1107.0,30.0,983.0,777.0,-133.0,506.0
1,0,55,-30,-2,-4,1010.0,681.0,-531.0,763.0,802.0,-267.0,345.0
2,0,79,-30,-3,-5,1010.0,711.0,-211.0,704.0,778.0,-196.0,244.0
20,7,-2,-30,-2,-5,1010.0,923.0,-415.0,474.0,712.0,-177.0,186.0
76,26,-15,-29,-3,-5,1010.0,446.0,145.0,748.0,1419.0,-366.0,1.0
13,20,-17,-22,-3,-1,1010.0,1890.0,-250.0,460.0,969.0,-442.0,444.0
0,0,-17,-22,-2,1,1010.0,825.0,-417.0,409.0,955.0,-192.0,289.0
0,0,-18,-19,-3,-2,1010.0,816.0,-356.0,185.0,811.0,-103.0,284.0
0,0,-18,-13,-3,-4,1010.0,955.0,-199.0,196.0,874.0,-126.0,400.0
0,0,-16,-14,-2,-4,1010.0,1190.0,-221.0,-11.0,712.0,-169.0,440.0
0,0,-14,-9,-2,-4,1010.0,-194.0,-224.0,1360.0,988.0,-182.0,65.0
0,0,20,30,6,-5,8191.0,2316.0,-511.0,-185.0,1476.0,-368.0,70.0
0,0,49,-4,5,-5,1007.0,531.0,-190.0,-460.0,694.0,-278.0,569.0
0,0,75,-28,-2,-5,1053.0,-59.0,-211.0,-92.0,916.0,-238.0,393.0
1,0,86,-30,-2,-5,8191.0,674.0,-246.0,553.0,833.0,-293.0,341.0
0,0,99,-30,-2,-5,8191.0,560.0,-443.0,946.0,794.0,-230.0,209.0
2,0,63,-30,-3,-5,200.0,557.0,-272.0,521.0,723.0,-170.0,-54.0
52,15,-13,-30,-3,-5,200.0,1136.0,-173.0,921.0,1342.0,-637.0,20.0
19,32,-16,-28,-2,-3,200.0,-136.0,-133.0,343.0,960.0,-70.0,149.0
0,0,-18,-22,-3,5,200.0,1062.0,-219.0,96.0,724.0,-156.0,256.0
0,0,-18,-21,-2,2,200.0,959.0,-89.0,193.0,804.0,-126.0,296.0
0,0,-18,-24,-3,7,200.0,971.0,-443.0,128.0,964.0,-8.0,340.0
0,0,-18,-26,-3,10,200.0,1073.0,-347.0,160.0,984.0,57.0,352.0
0,0,-17,-28,-2,7,200.0,652.0,-88.0,606.0,574.0,-87.0,0.0
0,0,-17,-12,-3,-4,200.0,524.0,-118.0,964.0,1205.0,30.0,87.0
0,0,8,34,4,-5,200.0,1877.0,-521.0,224.0,1488.0,-330.0,229.0
0,0,57,2,6,-4,8191.0,823.0,-258.0,-431.0,792.0,-212.0,447.0
0,0,94,-28,-2,-5,1049.0,143.0,-641.0,507.0,958.0,-137.0,268.0
0,0,90,-29,-2,-5,987.0,601.0,-231.0,564.0,757.0,-188.0,338.0
1,0,92,-29,-3,-4,987.0,628.0,-223.0,1026.0,843.0,-235.0,166.0
16,6,2,-30,-3,-5,243.0,530.0,-404.0,424.0,769.0,-153.0,21.0
84,26,-15,-29,-3,-4,243.0,1178.0,54.0,520.0,1491.0,-472.0,-109.0
23,35,-16,-29,-3,-2,243.0,544.0,-476.0,634.0,994.0,-440.0,223.0
0,0,-18,-23,-3,4,243.0,1020.0,-398.0,296.0,780.0,-245.0,300.0
0,0,-18,-21,-3,0,243.0,1015.0,-259.0,-51.0,911.0,-222.0,318.0
0,0,-18,-23,-2,1,243.0,964.0,-290.0,128.0,941.0,-103.0,321.0
0,0,-16,-26,-2,7,243.0,1095.0,-459.0,29.0,875.0,-184.0,375.0
0,0,-16,-23,-3,-2,137.0,-22.0,62.0,988.0,376.0,-202.0,-141.0
0,0,6,17,1,-5,137.0,916.0,-775.0,1288.0,1373.0,-202.0,328.0
0,0,36,16,11,-5,8191.0,1355.0,-744.0,-777.0,1037.0,-76.0,413.0
0,0,89,-28,-2,-5,1042.0,1138.0,-156.0,166.0,694.0,-268.0,216.0
0,0,121,-29,-2,-5,1039.0,723.0,-759.0,793.0,808.0,-80.0,355.0
0,0,122,-29,-2,-5,994.0,730.0,-808.0,539.0,814.0,-279.0,233.0
2,0,62,-30,-2,-5,147.0,731.0,-794.0,676.0,477.0,-321.0,118.0
36,16,-13,-30,-2,-5,147.0,691.0,-594.0,743.0,1147.0,-410.0,-99.0
43,38,-17,-30,-3,-4,147.0,972.0,-379.0,301.0,1284.0,-460.0,-69.0
11,8,-17,-20,-2,-1,147.0,1000.0,35.0,797.0,1040.0,-222.0,551.0
0,0,-16,-16,-2,-1,147.0,864.0,-276.0,190.0,996.0,-276.0,386.0
0,0,-18,-15,-2,-3,147.0,963.0,-200.0,183.0,723.0,-186.0,361.0
0,0,-17,-16,-2,-1,147.0,1063.0,-297.0,236.0,773.0,-111.0,412.0
0,0,-16,-7,-2,-4,286.0,506.0,-216.0,1456.0,1204.0,-397.0,104.0
0,0,18,32,8,-5,8191.0,1825.0,-512.0,-467.0,1294.0,-255.0,165.0
0,0,77,-20,0,-5,8191.0,257.0,62.0,276.0,847.0,-247.0,471.0
1,0,70,-29,-2,-5,8191.0,549.0,-290.0,279.0,935.0,-173.0,412.0
1,0,63,-30,-2,-5,8191.0,856.0,-410.0,955.0,805.0,-349.0,378.0
5,0,43,-30,-2,-5,136.0,666.0,-522.0,566.0,579.0,-211.0,64.0
45,12,-14,-30,-3,-5,136.0,121.0,178.0,516.0,1223.0,-531.0,15.0
17,28,-17,-25,-3,-4,8191.0,-278.0,-254.0,671.0,867.0,-14.0,373.0
0,0,-18,-20,-2,4,8191.0,1214.0,-279.0,65.0,834.0,-55.0,367.0
0,0,-19,-22,-3,6,8191.0,1055.0,-62.0,244.0,905.0,-184.0,261.0
0,0,-18,-21,-2,7,8191.0,991.0,-488.0,-6.0,948.0,-2.0,347.0
0,0,-16,-19,-3,3,8191.0,886.0,-194.0,230.0,895.0,30.0,283.0
0,0,-16,-24,-2,5,170.0,1082.0,-150.0,-52.0,605.0,-97.0,114.0
0,0,-18,-10,-2,-5,170.0,984.0,17.0,960.0,876.0,-63.0,83.0
0,0,-7,40,5,-5,8191.0,1429.0,-192.0,1284.0,1513.0,-161.0,-15.0
0,0,24,22,14,-5,8191.0,1376.0,-623.0,-730.0,916.0,-31.0,479.0
0,0,80,-28,-2,-5,1045.0,647.0,-301.0,726.0,957.0,-124.0,471.0
0,0,70,-29,-3,-5,1069.0,579.0,-351.0,772.0,756.0,-179.0,317.0
2,0,75,-29,-3,-5,990.0,536.0,-348.0,786.0,825.0,-245.0,294.0
8,2,17,-29,-2,-5,202.0,202.0,-395.0,250.0,574.0,-145.0,15.0
61,21,-15,-30,-2,-5,202.0,83.0,-329.0,434.0,1384.0,-537.0,-167.0
26,36,-17,-29,-2,-5,202.0,4186.0,-1158.0,-121.0,1298.0,-679.0,482.0
0,0,-17,-18,-3,3,202.0,922.0,-680.0,277.0,594.0,-202.0,439.0
0,0,-18,-25,-3,2,202.0,948.0,-319.0,98.0,826.0,-227.0,279.0
0,0,-18,-22,-2,5,202.0,901.0,-381.0,245.0,942.0,-192.0,382.0
0,0,-17,-22,-2,3,202.0,1005.0,-320.0,178.0,880.0,-86.0,348.0
0,0,-17,-22,-2,0,149.0,295.0,94.0,1038.0,406.0,-77.0,-155.0
0,0,-11,6,0,-5,8191.0,1222.0,-717.0,1412.0,1499.0,-117.0,215.0
0,0,37,32,7,-5,8191.0,1269.0,-587.0,-606.0,842.0,-259.0,246.0
0,0,67,-28,-2,-5,969.0,941.0,-234.0,372.0,801.0,-296.0,514.0
2,0,63,-29,-2,-5,1050.0,644.0,-274.0,859.0,848.0,-184.0,383.0
2,0,54,-29,-3,-4,995.0,715.0,-478.0,872.0,843.0,-264.0,326.0
2,0,89,-29,-3,-5,995.0,491.0,-244.0,806.0,805.0,-306.0,161.0
8,3,18,-29,-3,-5,8191.0,753.0,-390.0,728.0,678.0,-280.0,-10.0
66,23,-15,-30,-3,-4,8191.0,657.0,-192.0,916.0,1413.0,-389.0,-222.0
21,33,-16,-26,-3,-3,8191.0,51.0,-354.0,57.0,912.0,-370.0,186.0
0,0,-18,-23,-3,2,8191.0,930.0,-194.0,201.0,801.0,-232.0,342.0
0,0,-19,-23,-3,5,8191.0,952.0,-334.0,258.0,900.0,-205.0,231.0
0,0,-18,-21,-2,4,8191.0,721.0,3.0,389.0,910.0,-97.0,237.0
0,0,-18,-22,-3,5,8191.0,885.0,-284.0,154.0,841.0,-134.0,319.0
