Time,L1,L2,L3,R1,R2,R3,D1,1X,1Y,1Z,2X,2Y,2Z
10:35:58.414,2,-1,-14,-5,-21,0,40.0,1099.0,506.0,-91.0,40.0,-222.0,622.0
10:35:58.509,13,0,-46,-6,-22,0,25.0,640.0,903.0,-830.0,197.0,1409.0,1078.0
10:35:58.660,2,0,-53,-4,-11,4,29.0,1334.0,840.0,-268.0,-385.0,1190.0,1645.0
10:35:58.846,-2,-6,-54,-4,-13,7,21.0,716.0,674.0,-361.0,-395.0,356.0,1262.0
10:35:59.011,-2,-5,-49,2,-6,0,22.0,866.0,73.0,-738.0,-157.0,1928.0,1006.0
10:35:59.110,-2,-6,-50,6,-7,0,24.0,825.0,-3.0,-10.0,-31.0,315.0,573.0
10:35:59.257,-1,-5,-52,8,-2,-2,23.0,2284.0,146.0,-565.0,-418.0,59.0,3625.0
10:35:59.441,0,0,11,-5,-20,0,37.0,1161.0,-667.0,570.0,-454.0,1123.0,1548.0
10:35:59.603,0,0,7,-6,-22,0,42.0,883.0,795.0,61.0,37.0,-143.0,311.0
10:35:59.693,8,4,-41,-6,-22,0,21.0,841.0,1161.0,-270.0,232.0,9.0,1291.0
10:35:59.855,5,1,-52,-4,-13,3,23.0,894.0,914.0,-481.0,124.0,392.0,1483.0
10:36:00.036,-2,-7,-54,-1,-6,3,22.0,959.0,368.0,-407.0,318.0,325.0,750.0
10:36:00.217,-1,-7,-51,1,-9,2,25.0,426.0,738.0,-736.0,-97.0,360.0,347.0
10:36:00.295,-1,-7,-47,23,-7,-1,26.0,1303.0,798.0,-248.0,445.0,1325.0,1074.0
10:36:00.462,0,0,1,-2,-15,-1,34.0,290.0,-231.0,-442.0,203.0,-173.0,518.0
10:36:00.632,0,0,42,-5,-19,0,40.0,1606.0,157.0,240.0,-126.0,16.0,860.0
10:36:00.805,0,-1,27,-4,-18,0,28.0,1152.0,567.0,19.0,97.0,249.0,499.0
10:36:00.907,7,5,-35,-5,-18,0,22.0,674.0,471.0,-699.0,250.0,703.0,1103.0
10:36:01.072,2,1,-54,-5,-11,2,28.0,1032.0,596.0,-458.0,-363.0,493.0,374.0
10:36:01.245,-1,-7,-54,-2,-11,3,23.0,933.0,493.0,-207.0,-488.0,962.0,1146.0
10:36:01.335,-1,-8,-50,0,-12,2,23.0,265.0,868.0,-671.0,61.0,316.0,351.0
10:36:01.495,-1,-3,-47,21,-5,-1,19.0,1675.0,830.0,-166.0,470.0,1529.0,1343.0
10:36:01.656,0,0,-3,-3,-20,-1,32.0,958.0,439.0,-417.0,-364.0,911.0,1015.0
10:36:01.831,0,0,3,-5,-20,0,28.0,1016.0,409.0,-130.0,-175.0,629.0,933.0
10:36:01.933,0,-2,15,-6,-18,0,27.0,1111.0,629.0,48.0,115.0,473.0,287.0
10:36:02.107,9,3,-43,-6,-18,0,23.0,239.0,395.0,-569.0,308.0,796.0,961.0
10:36:02.269,0,-4,-53,-2,-8,2,21.0,602.0,569.0,-268.0,-364.0,-343.0,1186.0
10:36:02.434,-2,-6,-54,0,-10,3,24.0,695.0,689.0,-413.0,-148.0,133.0,934.0
10:36:02.609,-2,-6,-51,2,-12,1,25.0,1042.0,873.0,-466.0,-186.0,158.0,653.0
10:36:02.707,0,-2,-50,11,-6,-2,24.0,1429.0,877.0,-546.0,581.0,1161.0,1095.0
10:36:02.868,0,1,17,-4,-21,0,24.0,1048.0,-1145.0,493.0,-149.0,581.0,863.0
10:36:03.033,0,-4,34,0,-14,-1,28.0,1462.0,-157.0,-231.0,20.0,-403.0,905.0
10:36:03.139,0,-2,24,-4,-18,0,34.0,954.0,802.0,-282.0,365.0,481.0,644.0
10:36:03.306,8,3,-36,-5,-17,1,23.0,531.0,648.0,-590.0,235.0,426.0,1200.0
10:36:03.456,1,1,-54,-5,-13,6,26.0,1377.0,985.0,-186.0,-79.0,1548.0,949.0
10:36:03.641,-1,-7,-54,-2,-13,5,23.0,694.0,790.0,-518.0,-371.0,1114.0,1147.0
10:36:03.735,-1,-8,-49,8,-11,1,22.0,1243.0,478.0,-131.0,-276.0,739.0,979.0
10:36:03.889,0,2,-39,8,-6,-2,24.0,1689.0,12.0,-188.0,-189.0,-234.0,1385.0
10:36:04.060,5,7,-24,-7,-21,0,34.0,1036.0,-835.0,479.0,-137.0,914.0,864.0
10:36:04.239,-1,-2,21,-5,-18,0,32.0,1615.0,639.0,261.0,240.0,-240.0,861.0
10:36:04.406,5,1,-30,-5,-19,1,25.0,372.0,347.0,-835.0,374.0,982.0,1266.0
10:36:04.508,4,1,-53,-7,-13,4,20.0,784.0,673.0,-327.0,-132.0,535.0,829.0
10:36:04.677,-1,-6,-55,-1,-10,3,22.0,861.0,633.0,-517.0,-85.0,468.0,983.0
10:36:04.839,-1,-6,-49,-2,-16,5,24.0,511.0,614.0,-668.0,-198.0,1230.0,651.0
10:36:05.001,-1,-3,-49,18,-3,-1,24.0,1097.0,823.0,-338.0,473.0,1633.0,1018.0
10:36:05.097,1,1,-8,0,-10,-1,31.0,1267.0,-673.0,385.0,-59.0,-98.0,208.0
10:36:05.256,2,-2,35,-5,-21,1,41.0,1184.0,-151.0,-197.0,-14.0,219.0,690.0
10:36:05.434,-1,-3,23,-5,-20,0,27.0,1034.0,486.0,-278.0,5.0,0.0,301.0
10:36:05.616,11,3,-42,-6,-19,1,26.0,777.0,683.0,-893.0,184.0,268.0,908.0
10:36:05.693,0,-2,-53,-5,-9,6,27.0,1021.0,640.0,-507.0,-318.0,142.0,1132.0
10:36:05.861,-2,-6,-55,-5,-14,6,23.0,791.0,560.0,-446.0,-249.0,162.0,863.0
10:36:06.045,-1,-7,-50,0,-10,2,24.0,512.0,734.0,-606.0,34.0,457.0,492.0
10:36:06.139,0,-4,-52,19,-3,-1,24.0,1243.0,957.0,-255.0,275.0,1426.0,1201.0
10:36:06.306,1,3,-25,-4,-16,-1,32.0,1298.0,1136.0,-763.0,-151.0,-102.0,1248.0
10:36:06.462,0,0,15,-4,-16,0,47.0,1306.0,-383.0,57.0,108.0,-33.0,891.0
10:36:06.636,-1,-5,48,-5,-14,0,27.0,629.0,889.0,-268.0,-52.0,-47.0,985.0
10:36:06.801,2,-4,25,-6,-18,0,20.0,200.0,572.0,-412.0,324.0,1548.0,958.0
10:36:06.902,4,0,-50,-6,-13,7,24.0,781.0,772.0,366.0,-64.0,1534.0,467.0
10:36:07.060,-2,-6,-53,3,-5,1,24.0,824.0,345.0,-595.0,-177.0,605.0,817.0
10:36:07.254,-2,-6,-48,5,-14,-1,23.0,973.0,423.0,-156.0,243.0,1079.0,244.0
10:36:07.408,0,-4,-52,11,-2,-1,23.0,2060.0,49.0,-396.0,-20.0,1740.0,721.0
10:36:07.498,1,5,-12,-3,-20,0,31.0,810.0,-674.0,684.0,-350.0,1163.0,1142.0
10:36:07.670,4,2,-35,-5,-22,0,29.0,1248.0,94.0,-184.0,219.0,-289.0,642.0
10:36:07.832,3,2,-29,-5,-22,-1,23.0,773.0,773.0,-170.0,121.0,-241.0,998.0
10:36:08.011,13,3,-47,-6,-17,1,20.0,-180.0,728.0,-241.0,-176.0,469.0,1631.0
10:36:08.112,-1,-6,-56,-3,-9,5,22.0,741.0,329.0,-603.0,290.0,-487.0,967.0
10:36:08.276,-2,-7,-51,-3,-15,5,23.0,660.0,591.0,-303.0,-125.0,381.0,202.0
10:36:08.429,-2,-7,-48,7,-7,0,24.0,980.0,904.0,-208.0,-42.0,811.0,760.0
10:36:08.611,-1,-3,8,10,-8,-2,22.0,1893.0,-40.0,-198.0,163.0,-382.0,867.0
10:36:08.696,0,0,27,-5,-19,0,41.0,912.0,-314.0,45.0,51.0,215.0,703.0
10:36:08.862,1,-2,21,-8,-21,0,31.0,1732.0,-1247.0,-191.0,-1.0,147.0,830.0
10:36:09.041,4,1,-30,-4,-20,1,24.0,1434.0,702.0,177.0,72.0,1394.0,1499.0
10:36:09.212,6,4,-51,-5,-11,0,24.0,973.0,729.0,76.0,-21.0,932.0,1620.0
10:36:09.294,-2,-7,-55,-4,-12,6,22.0,820.0,636.0,-455.0,-52.0,-282.0,1497.0
10:36:09.461,-2,-7,-51,-4,-15,6,25.0,705.0,763.0,-509.0,-121.0,749.0,506.0
10:36:09.649,-1,-5,-50,17,-1,0,22.0,1398.0,812.0,-304.0,-46.0,1870.0,1444.0
10:36:09.809,0,3,-21,0,-12,-1,25.0,1224.0,-838.0,475.0,-47.0,-190.0,1669.0
10:36:09.907,4,2,-16,-5,-18,0,32.0,1263.0,173.0,11.0,-101.0,260.0,962.0
10:36:10.074,3,0,-2,-4,-17,0,27.0,1104.0,566.0,-279.0,-24.0,358.0,590.0
10:36:10.235,12,2,-44,-5,-19,0,24.0,592.0,618.0,-695.0,232.0,725.0,1232.0
10:36:10.399,2,3,-54,-4,-12,3,25.0,1161.0,567.0,-631.0,-492.0,26.0,1340.0
10:36:10.494,-1,-6,-54,0,-9,5,23.0,913.0,428.0,-151.0,-503.0,1943.0,1413.0
10:36:10.676,-2,-7,-51,1,-9,3,23.0,381.0,827.0,-632.0,-44.0,496.0,577.0
10:36:10.832,0,-7,-50,17,-2,0,24.0,1431.0,895.0,-275.0,201.0,1522.0,1118.0
10:36:11.023,1,0,-19,1,-12,-2,31.0,1397.0,-648.0,534.0,230.0,-211.0,962.0
10:36:11.095,1,0,7,-6,-20,0,35.0,1094.0,166.0,-174.0,-182.0,681.0,837.0
10:36:11.263,0,0,-7,-6,-21,-1,29.0,1041.0,388.0,-99.0,-48.0,-372.0,436.0
10:36:11.429,12,2,-44,-6,-20,-1,26.0,797.0,828.0,-442.0,209.0,152.0,1101.0
10:36:11.606,3,3,-54,-4,-10,2,28.0,1049.0,931.0,-771.0,-167.0,535.0,1102.0
10:36:11.709,-1,-7,-55,-1,-10,3,22.0,783.0,532.0,-228.0,-459.0,1348.0,1230.0
10:36:11.875,-1,-7,-50,-1,-15,2,23.0,246.0,819.0,-673.0,9.0,621.0,391.0
10:36:12.036,-1,-1,-34,17,-8,-2,24.0,1628.0,1354.0,-363.0,-19.0,1636.0,1434.0
10:36:12.221,0,0,1,-3,-19,-2,32.0,1068.0,467.0,-633.0,-274.0,-103.0,785.0
10:36:12.375,1,0,5,-6,-21,0,42.0,1022.0,-202.0,832.0,-70.0,595.0,791.0
10:36:12.457,2,-3,7,-6,-19,0,28.0,913.0,498.0,-462.0,140.0,82.0,256.0
10:36:12.640,15,3,-43,-5,-19,1,25.0,2016.0,218.0,1734.0,340.0,761.0,1167.0
10:36:12.814,-1,-7,-55,-3,-8,5,23.0,838.0,752.0,-665.0,-173.0,48.0,440.0
10:36:12.903,-1,-6,-53,-3,-13,7,25.0,764.0,869.0,-176.0,-278.0,-64.0,466.0
10:36:13.057,-1,-7,-49,0,-12,1,25.0,1014.0,335.0,-262.0,-139.0,523.0,394.0
10:36:13.243,0,-1,-49,17,-5,-1,22.0,1773.0,779.0,-574.0,-452.0,-152.0,1272.0
10:36:13.406,1,1,-6,-4,-20,0,25.0,846.0,-805.0,481.0,-201.0,-320.0,681.0
10:36:13.579,1,-3,14,-4,-18,0,35.0,1440.0,512.0,-250.0,-155.0,-247.0,923.0
10:36:13.750,2,0,-36,-4,-19,-1,29.0,1017.0,687.0,-115.0,46.0,46.0,820.0
10:36:13.846,21,7,-47,-4,-18,0,25.0,-472.0,1136.0,-1999.0,465.0,1400.0,792.0
10:36:14.013,-2,-5,-55,-3,-8,4,19.0,936.0,860.0,-231.0,81.0,-77.0,277.0
10:36:14.177,-2,-7,-53,-3,-14,4,24.0,880.0,460.0,-263.0,12.0,-19.0,123.0
10:36:14.278,-2,-8,-48,-2,-14,1,26.0,422.0,668.0,-378.0,-78.0,147.0,89.0
10:36:14.428,-1,-1,-45,20,-2,-2,25.0,1764.0,655.0,-522.0,589.0,1430.0,567.0
10:36:14.604,0,-1,27,-4,-19,-1,32.0,1027.0,-658.0,-359.0,-273.0,329.0,811.0
10:36:14.706,-1,-2,54,-5,-19,0,35.0,1352.0,70.0,-224.0,-170.0,-49.0,238.0
10:36:14.869,6,3,-32,-5,-22,0,28.0,840.0,787.0,-523.0,36.0,25.0,843.0
10:36:15.032,10,3,-50,-5,-20,0,25.0,3113.0,2757.0,515.0,319.0,1246.0,1937.0
10:36:15.213,-2,-7,-55,-2,-9,7,23.0,752.0,365.0,-233.0,-296.0,303.0,1391.0
10:36:15.383,0,-7,-52,3,-4,0,22.0,804.0,582.0,-282.0,-179.0,-119.0,195.0
10:36:15.542,-1,-7,-51,8,-5,-1,24.0,954.0,431.0,-664.0,223.0,441.0,266.0
10:36:15.629,0,-2,-51,11,2,-2,23.0,1880.0,293.0,-717.0,-163.0,646.0,1118.0
10:36:15.808,1,2,-6,-5,-19,0,26.0,1222.0,-1237.0,436.0,-300.0,-60.0,712.0
10:36:15.989,0,-1,24,-5,-19,0,35.0,973.0,695.0,-154.0,-64.0,-451.0,791.0
10:36:16.142,2,-2,-11,-6,-22,0,21.0,1245.0,1336.0,-1239.0,378.0,927.0,405.0
10:36:16.247,8,4,-48,-6,-13,4,25.0,725.0,681.0,-321.0,-154.0,1125.0,1285.0
10:36:16.414,-1,-9,-55,-5,-12,6,25.0,836.0,548.0,-318.0,-505.0,-336.0,1523.0
10:36:16.573,-1,-7,-54,-4,-12,5,24.0,758.0,151.0,-561.0,-354.0,550.0,1038.0
10:36:16.669,-2,-6,-51,1,-9,0,26.0,822.0,42.0,-265.0,-150.0,285.0,731.0
10:36:16.839,0,-3,-51,21,0,0,22.0,2085.0,467.0,-657.0,268.0,928.0,1092.0
10:36:17.014,3,3,-39,-6,-20,0,25.0,1040.0,-638.0,48.0,-413.0,93.0,715.0
10:36:17.187,3,0,-6,-3,-18,0,39.0,810.0,296.0,-336.0,24.0,528.0,953.0
10:36:17.260,1,0,-22,-5,-18,0,25.0,1244.0,544.0,129.0,-59.0,360.0,755.0
10:36:17.434,18,3,-44,-6,-20,0,23.0,117.0,39.0,-349.0,291.0,1449.0,1572.0
10:36:17.606,0,-5,-55,-1,-9,2,21.0,685.0,780.0,52.0,-435.0,-140.0,973.0
10:36:17.786,-2,-6,-55,-2,-9,2,25.0,910.0,130.0,-488.0,-477.0,384.0,946.0
10:36:17.861,-1,-7,-51,-2,-16,4,23.0,425.0,973.0,-462.0,183.0,539.0,475.0
10:36:18.049,-1,-5,-51,15,2,0,22.0,1348.0,899.0,-502.0,-124.0,1538.0,2634.0
10:36:18.214,1,1,-16,2,-11,0,32.0,1159.0,-502.0,208.0,-245.0,-601.0,1868.0
10:36:18.311,1,0,3,-6,-19,0,40.0,667.0,5903.0,-2180.0,26.0,295.0,860.0
10:36:18.475,0,-3,40,-5,-19,0,28.0,1602.0,509.0,-11.0,-38.0,154.0,627.0
10:36:18.632,3,1,-25,-5,-20,0,21.0,936.0,565.0,-708.0,276.0,38.0,1205.0
10:36:18.797,11,3,-48,-6,-15,0,25.0,194.0,1284.0,-1526.0,342.0,-318.0,2078.0
10:36:18.906,-1,-6,-55,-2,-6,2,22.0,959.0,718.0,66.0,41.0,-589.0,1559.0
10:36:19.074,-1,-5,-55,0,-7,1,23.0,928.0,66.0,-566.0,-18.0,-510.0,420.0
10:36:19.244,-2,-5,-52,-4,-14,3,23.0,380.0,681.0,-425.0,-262.0,-189.0,719.0
10:36:19.405,-2,-5,-45,11,6,-1,22.0,1612.0,836.0,-268.0,415.0,1720.0,1290.0
10:36:19.506,1,0,-23,-1,-12,-1,32.0,911.0,-481.0,223.0,168.0,-94.0,1056.0
10:36:19.661,1,0,-13,-5,-17,1,39.0,2358.0,-1822.0,242.0,-285.0,262.0,630.0
10:36:19.828,3,-1,10,-2,-13,-1,30.0,1473.0,238.0,-86.0,59.0,126.0,326.0
10:36:20.001,6,1,-35,-6,-21,-1,25.0,216.0,-2128.0,-862.0,202.0,-163.0,561.0
10:36:20.109,11,5,-50,-5,-17,0,23.0,2635.0,-660.0,-2092.0,-343.0,-125.0,2022.0
10:36:20.261,-2,-7,-55,-3,-5,5,20.0,901.0,83.0,-733.0,-10.0,-515.0,1476.0
10:36:20.428,-1,-7,-52,-1,-6,0,23.0,771.0,611.0,-517.0,121.0,-574.0,326.0
10:36:20.618,-1,-6,-50,0,-10,0,21.0,690.0,759.0,-495.0,567.0,587.0,639.0
10:36:20.779,0,-2,-42,21,-5,-1,20.0,1827.0,770.0,-257.0,220.0,2032.0,391.0
10:36:20.879,0,-1,-2,-4,-18,0,35.0,1036.0,34.0,-282.0,-435.0,233.0,1023.0
10:36:21.031,1,0,-12,-6,-18,0,32.0,1269.0,-433.0,175.0,-135.0,402.0,706.0
10:36:21.221,1,-1,-13,-5,-21,0,27.0,1474.0,524.0,-27.0,74.0,670.0,1214.0
10:36:21.374,12,5,-45,-5,-19,0,24.0,600.0,372.0,-267.0,9.0,1361.0,1116.0
10:36:21.468,-1,-6,-55,-4,-10,5,21.0,874.0,293.0,-281.0,-252.0,146.0,412.0
10:36:21.646,-2,-7,-54,-4,-15,5,22.0,809.0,644.0,-309.0,-103.0,983.0,557.0
10:36:21.817,-2,-7,-49,-1,-14,3,20.0,583.0,910.0,-675.0,158.0,915.0,349.0
10:36:21.984,-1,-2,-45,27,3,-1,22.0,1947.0,1011.0,-143.0,261.0,1493.0,1354.0
10:36:22.157,0,0,19,-6,-19,0,27.0,865.0,869.0,-633.0,-117.0,223.0,924.0
10:36:22.237,1,0,-2,-6,-21,0,30.0,1099.0,37.0,-105.0,16.0,32.0,729.0
10:36:22.408,1,-2,-12,-6,-19,0,25.0,1113.0,-157.0,-96.0,201.0,-58.0,742.0
10:36:22.578,15,4,-42,-5,-18,0,23.0,732.0,735.0,-233.0,226.0,1473.0,1166.0
10:36:22.668,0,-4,-55,-2,-7,0,20.0,1000.0,904.0,-255.0,-597.0,667.0,-30.0
10:36:22.847,1,-4,-55,-1,-9,1,21.0,898.0,617.0,-268.0,-394.0,15.0,158.0
10:36:23.013,0,-4,-52,-2,-15,2,22.0,815.0,730.0,-117.0,-51.0,-261.0,180.0
10:36:23.179,-1,-5,-30,5,-13,0,24.0,1329.0,694.0,-376.0,-20.0,-204.0,1024.0
10:36:23.282,0,-2,12,5,-10,-3,22.0,1514.0,168.0,24.0,-297.0,-378.0,1064.0
10:36:23.452,1,-1,25,-6,-22,1,38.0,842.0,-542.0,236.0,48.0,-176.0,1074.0
10:36:23.615,0,-1,-13,-5,-21,-1,26.0,1090.0,302.0,-114.0,111.0,-12.0,868.0
10:36:23.775,11,2,-46,-6,-20,0,25.0,1030.0,901.0,-616.0,167.0,299.0,1014.0
10:36:23.870,1,0,-54,-4,-10,3,24.0,1272.0,1030.0,-186.0,-642.0,227.0,1200.0
10:36:24.042,-2,-7,-55,-5,-14,4,21.0,702.0,577.0,-494.0,-155.0,28.0,685.0
10:36:24.199,-2,-7,-49,4,-6,1,22.0,855.0,1027.0,-397.0,-40.0,864.0,5.0
10:36:24.389,-2,-4,-51,12,-8,-1,20.0,1228.0,500.0,-254.0,41.0,990.0,1030.0
10:36:24.472,1,3,-25,2,-9,-2,26.0,1086.0,-245.0,-267.0,80.0,-573.0,1034.0
10:36:24.651,0,0,45,-6,-21,0,31.0,947.0,3899.0,-2274.0,160.0,-383.0,379.0
10:36:24.820,2,2,5,-6,-21,0,25.0,1167.0,573.0,-229.0,80.0,258.0,775.0
10:36:24.985,6,4,-39,-4,-21,0,24.0,601.0,767.0,-678.0,-69.0,1104.0,1362.0
10:36:25.072,5,6,-52,-5,-20,1,20.0,262.0,-297.0,-564.0,59.0,1132.0,988.0
10:36:25.232,-1,-7,-56,-4,-11,5,20.0,740.0,652.0,-204.0,-352.0,-691.0,919.0
10:36:25.400,-1,-8,-52,-3,-12,4,23.0,598.0,848.0,-333.0,-154.0,-73.0,618.0
10:36:25.589,-2,-6,-50,16,-2,-1,23.0,1082.0,738.0,-368.0,385.0,1312.0,1259.0
10:36:25.682,0,-1,2,2,-7,-1,31.0,1495.0,-288.0,728.0,-136.0,-1151.0,1852.0
10:36:25.831,0,-1,22,-5,-21,0,20.0,321.0,-1659.0,131.0,366.0,527.0,1014.0
10:36:26.006,0,-4,18,-6,-20,0,23.0,823.0,348.0,-802.0,174.0,484.0,433.0
10:36:26.184,11,4,-43,-6,-19,0,26.0,508.0,670.0,-745.0,303.0,784.0,1084.0
10:36:26.358,0,-1,-54,-4,-8,1,28.0,1021.0,752.0,-185.0,-1171.0,-724.0,2310.0
10:36:26.437,-1,-6,-53,-5,-14,5,22.0,795.0,250.0,-373.0,-227.0,1010.0,782.0
10:36:26.697,-2,-6,-49,-3,-11,4,23.0,676.0,624.0,-453.0,-79.0,254.0,702.0
10:36:26.793,-1,-5,-45,13,1,0,22.0,1354.0,758.0,-155.0,-55.0,920.0,1113.0
10:36:26.941,0,1,-23,2,-8,-1,22.0,1393.0,-457.0,585.0,-87.0,-299.0,1054.0
10:36:27.049,1,0,36,-5,-19,0,39.0,1328.0,-140.0,-59.0,-28.0,327.0,694.0
10:36:27.202,0,-2,22,-6,-18,0,27.0,1085.0,269.0,-160.0,233.0,-21.0,521.0
10:36:27.378,10,7,-40,-5,-18,0,22.0,450.0,952.0,-534.0,-80.0,210.0,1229.0
10:36:27.560,2,3,-54,-6,-13,4,27.0,753.0,594.0,-943.0,46.0,485.0,1368.0
10:36:27.635,-2,-6,-55,-4,-10,4,20.0,851.0,634.0,-209.0,-226.0,-273.0,1276.0
10:36:27.805,-1,-7,-51,3,-12,0,22.0,843.0,60.0,-154.0,-13.0,846.0,482.0
10:36:27.974,0,-3,-50,13,-5,-1,21.0,1562.0,877.0,-436.0,122.0,1426.0,1440.0
10:36:28.157,1,3,-14,-4,-20,0,24.0,1030.0,-1105.0,569.0,-248.0,340.0,628.0
10:36:28.233,1,-2,6,-4,-17,0,28.0,848.0,1131.0,-398.0,76.0,20.0,748.0
10:36:28.420,0,-2,5,-4,-14,0,23.0,526.0,486.0,-62.0,-6.0,559.0,387.0
10:36:28.597,10,4,-42,-5,-17,0,22.0,750.0,1142.0,-425.0,122.0,1027.0,1070.0
10:36:28.763,0,-4,-53,-5,-10,5,24.0,787.0,719.0,-142.0,-604.0,-303.0,945.0
10:36:28.835,0,-7,-53,-1,-12,4,25.0,720.0,763.0,-419.0,-411.0,1497.0,988.0
10:36:29.011,-2,-7,-50,9,-8,-1,23.0,1245.0,595.0,-131.0,-534.0,1285.0,1121.0
10:36:29.176,1,0,-44,6,-4,-1,21.0,1638.0,60.0,-410.0,-254.0,-577.0,1733.0
10:36:29.341,0,0,39,-4,-21,-1,30.0,984.0,-556.0,282.0,18.0,-233.0,1115.0
10:36:29.515,0,-3,26,-4,-19,0,28.0,1288.0,173.0,188.0,-86.0,-174.0,938.0
10:36:29.622,3,0,-18,-6,-20,1,22.0,1013.0,1283.0,-144.0,100.0,851.0,1560.0
10:36:29.777,12,6,-49,-5,-17,0,25.0,956.0,622.0,-217.0,-167.0,768.0,1276.0
10:36:29.944,-1,-7,-54,-1,-10,3,22.0,708.0,256.0,-504.0,-67.0,-655.0,1373.0
10:36:30.039,-1,-8,-51,2,-6,0,21.0,600.0,723.0,-571.0,-88.0,410.0,351.0
10:36:30.199,-3,-7,-51,11,-6,-2,22.0,1171.0,831.0,-219.0,-221.0,765.0,1011.0
10:36:30.384,0,4,-15,5,-8,-2,23.0,1327.0,-466.0,402.0,-61.0,511.0,1279.0
10:36:30.552,-1,-2,64,-6,-20,0,34.0,1048.0,1479.0,-1601.0,-202.0,352.0,836.0
10:36:30.712,0,0,48,-5,-18,0,29.0,1422.0,240.0,-77.0,-38.0,-132.0,682.0
10:36:30.799,5,4,-35,-5,-21,0,22.0,659.0,796.0,-572.0,241.0,166.0,1210.0
10:36:30.990,4,6,-52,-6,-14,1,18.0,23.0,563.0,-325.0,-226.0,997.0,1493.0
10:36:31.153,-1,-7,-54,0,-8,4,22.0,849.0,354.0,-547.0,31.0,-132.0,893.0
10:36:31.248,-2,-7,-54,-1,-15,3,24.0,586.0,717.0,-570.0,-140.0,-121.0,466.0
10:36:31.404,-1,-7,-50,13,0,-1,23.0,1207.0,469.0,-280.0,15.0,1176.0,1058.0
10:36:31.590,0,0,-46,8,-4,-1,22.0,1675.0,-210.0,-235.0,-237.0,-73.0,1488.0
10:36:31.765,0,1,7,-5,-20,0,39.0,1609.0,-520.0,-150.0,-39.0,261.0,949.0
10:36:31.843,0,-2,29,-5,-20,-1,24.0,1120.0,429.0,-418.0,46.0,119.0,490.0
10:36:32.021,8,5,-36,-5,-20,0,22.0,500.0,1087.0,-637.0,82.0,594.0,1458.0
10:36:32.192,3,0,-54,-5,-11,4,23.0,1369.0,534.0,-375.0,-217.0,511.0,1683.0
10:36:32.350,-1,-7,-53,-2,-11,3,25.0,834.0,441.0,-597.0,-81.0,509.0,1270.0
10:36:32.452,-1,-7,-48,-1,-14,3,24.0,767.0,-194.0,385.0,-44.0,344.0,553.0
10:36:32.617,0,-3,-44,17,-8,-1,22.0,1953.0,452.0,-368.0,663.0,1060.0,1146.0
10:36:32.780,0,-2,69,-6,-19,0,28.0,1165.0,-534.0,211.0,-177.0,-179.0,1186.0
10:36:32.940,0,-3,64,-6,-22,0,28.0,1253.0,274.0,-63.0,159.0,513.0,1058.0
10:36:33.132,4,2,-23,-5,-20,0,31.0,1105.0,868.0,146.0,753.0,1286.0,666.0
10:36:33.231,11,3,-43,-6,-20,1,23.0,625.0,641.0,-254.0,370.0,-102.0,534.0
10:36:33.373,-1,-6,-54,-3,-8,3,24.0,744.0,476.0,151.0,-265.0,-96.0,1329.0
10:36:33.542,-1,-7,-54,2,-8,0,27.0,816.0,337.0,-328.0,-151.0,-109.0,142.0
10:36:33.654,-3,-7,-51,9,-9,0,23.0,901.0,103.0,214.0,-75.0,502.0,488.0
10:36:33.817,-1,-5,-48,11,-6,-1,20.0,1804.0,600.0,-444.0,524.0,1091.0,1402.0
10:36:33.989,0,0,41,-5,-22,0,23.0,1026.0,-1091.0,518.0,-327.0,229.0,1155.0
10:36:34.164,0,0,19,-6,-20,0,34.0,1548.0,518.0,257.0,-136.0,81.0,616.0
10:36:34.332,3,0,-22,-6,-20,0,25.0,1215.0,370.0,-241.0,159.0,101.0,819.0
10:36:34.412,14,4,-46,-5,-16,0,21.0,-47.0,830.0,-517.0,154.0,576.0,974.0
10:36:34.571,-2,-6,-55,-2,-9,3,23.0,912.0,424.0,185.0,-169.0,-302.0,832.0
10:36:34.748,-1,-8,-53,-4,-10,6,19.0,581.0,807.0,-671.0,-124.0,164.0,-9.0
10:36:34.912,-3,-8,-49,5,-9,0,24.0,1690.0,484.0,-142.0,-509.0,485.0,794.0
10:36:35.004,0,0,-12,4,-6,-1,24.0,1031.0,-86.0,-276.0,251.0,-705.0,807.0
10:36:35.176,0,1,0,-4,-20,0,31.0,1640.0,-612.0,961.0,120.0,761.0,1317.0
10:36:35.349,0,-2,15,-2,-17,0,24.0,1531.0,397.0,-544.0,26.0,547.0,1035.0
10:36:35.448,2,0,-32,-5,-20,0,24.0,492.0,720.0,-396.0,317.0,580.0,1071.0
10:36:35.601,7,6,-50,-5,-12,2,20.0,848.0,789.0,-215.0,-160.0,-462.0,3573.0
10:36:35.782,-1,-7,-55,-2,-10,4,23.0,902.0,352.0,-369.0,-227.0,-674.0,1845.0
10:36:35.942,0,-7,-52,-1,-13,4,18.0,827.0,670.0,-495.0,-208.0,290.0,1349.0
10:36:36.128,-1,-7,-49,5,-9,1,21.0,967.0,655.0,-684.0,-266.0,1644.0,408.0
10:36:36.225,0,0,0,6,-9,-2,22.0,1533.0,416.0,-165.0,-530.0,-717.0,1845.0
10:36:36.389,2,0,2,-4,-21,0,32.0,1238.0,-865.0,415.0,-85.0,84.0,1174.0
